ID_Temps,ID_Condition,Temperature,Humidite,Vitesse_Vent
12589,12,27.8,0.41,9.35
40573,12,30.0,0.43,7.91
59573,35,0.09,0.92,15.5
5993,12,7.92,0.47,15.67
57200,12,8.3,0.73,10.93
55364,9,8.54,0.75,11.33
49672,9,10.76,0.82,6.15
21570,3,9.94,0.77,35.18
1423,9,10.72,0.96,7.26
37537,12,15.93,0.82,11.4
20370,35,18.9,0.73,16.42
496,9,11.56,0.94,6.39
47065,9,5.78,0.96,3.94
54201,13,7.82,0.96,13.89
10754,35,16.09,0.97,6.04
32987,12,2.92,0.87,3.01
42607,35,17.38,0.53,2.06
38796,9,14.41,0.53,20.74
26962,15,13.04,0.96,6.13
50917,15,17.16,0.86,4.48
19804,15,20.42,0.68,12.93
36043,12,27.15,0.34,9.47
55386,12,30.73,0.5,12.33
21587,35,8.81,0.88,8.66
56627,24,-2.09,0.96,8.15
16582,9,2.78,0.88,9.35
47086,13,0.97,1.0,7.84
9005,13,5.92,0.94,0.29
50922,35,11.03,0.87,30.4
59596,14,7.29,0.54,35.45
3322,35,0.16,0.8,4.83
12002,15,1.68,0.92,6.41
19813,9,2.4,1.0,1.56
26667,24,-3.88,1.0,3.19
12890,11,-2.69,0.93,3.22
5392,12,31.04,0.33,7.36
22816,9,15.14,0.95,5.91
57842,9,15.39,1.0,6.44
22525,35,19.99,0.67,6.84
40898,9,17.82,0.59,7.44
24894,23,-0.18,1.0,3.17
57238,12,3.66,0.99,2.8
29990,15,13.87,0.66,3.27
2114,33,-5.09,0.88,6.28
2115,15,6.14,0.5,0.21
42363,24,-7.24,0.96,6.44
58760,24,-0.07,0.93,3.09
36676,12,7.85,0.68,4.89
42373,12,13.98,0.42,9.77
28494,9,8.87,0.67,3.27
38527,12,26.22,0.44,8.07
876,12,24.93,0.32,7.76
39413,15,15.86,0.59,8.05
29122,15,22.62,0.46,3.61
3354,15,15.82,0.45,14.28
271,9,7.78,0.96,4.83
27309,15,9.41,0.8,3.14
43846,12,18.98,0.47,3.12
47133,11,-2.17,0.75,27.19
37275,12,2.69,0.96,7.55
15381,35,2.7,0.96,10.05
45349,12,2.21,0.66,6.47
24626,35,1.6,0.92,10.4
44440,21,-1.11,0.88,20.93
50071,24,-6.11,0.92,3.22
41800,12,18.87,0.68,7.55
57274,12,16.54,0.79,11.01
9359,15,17.82,0.97,3.69
40084,15,23.96,0.74,3.33
24638,12,30.42,0.33,8.94
30617,9,18.73,0.75,15.5
36999,15,15.49,0.85,3.17
56678,9,21.21,0.48,10.79
53365,9,21.11,0.48,9.56
48570,18,20.0,0.21,14.49
21055,35,15.12,0.31,25.05
19284,12,30.0,0.27,11.27
28227,9,26.11,0.39,12.88
41514,9,25.0,0.47,16.1
51285,13,3.11,0.99,3.08
22278,9,8.92,0.82,11.13
33345,35,7.86,0.95,1.71
913,12,6.48,0.83,13.67
6410,9,12.63,0.63,15.92
12685,15,4.1,0.93,6.44
24650,9,15.89,0.45,13.51
45951,9,10.07,0.93,8.4
33351,9,17.74,0.53,27.37
41231,9,17.87,0.64,10.93
37637,35,4.44,0.92,14.33
27660,9,16.16,0.81,15.87
44171,9,25.0,0.74,11.16
10252,13,2.37,0.96,2.54
56694,24,0.0,0.96,14.26
50099,13,0.98,0.93,8.26
9,35,1.13,0.93,12.59
25854,35,0.65,0.92,3.11
59671,12,10.07,0.71,24.67
24369,24,-2.01,0.99,4.28
26438,33,-3.29,0.88,6.46
27669,35,0.02,0.86,17.24
55474,12,7.03,0.88,10.71
8198,33,-2.67,0.48,24.63
44477,33,-11.82,0.81,3.08
16356,11,-2.9,0.93,7.79
45678,23,-5.49,0.84,6.62
15078,33,-10.18,0.84,10.74
36407,23,-9.39,0.87,2.98
58529,12,27.01,0.55,13.33
33689,9,22.08,0.49,6.05
2498,15,22.93,0.57,4.86
49159,9,20.88,0.86,2.46
12705,15,19.93,0.87,2.93
16654,12,16.89,0.89,2.13
40981,12,31.02,0.36,7.66
42721,12,18.89,0.67,7.95
17243,12,31.38,0.5,7.55
35847,35,8.94,0.78,23.46
26452,9,11.09,0.71,17.11
3426,12,9.86,0.89,10.56
51602,12,17.61,0.44,14.28
59125,15,10.27,0.9,5.55
30073,12,21.39,0.56,11.01
45410,35,12.59,0.84,8.05
23493,9,17.78,0.65,12.46
23201,9,8.91,0.89,26.79
52504,12,8.04,0.78,10.22
10579,9,15.04,0.62,15.65
13308,35,7.48,0.89,10.38
42159,9,14.95,0.67,8.44
4031,12,18.91,0.51,13.44
21702,9,7.48,0.85,3.72
51611,12,7.78,0.59,23.04
4893,12,7.88,0.39,4.11
43321,12,9.39,0.93,6.28
12727,15,28.56,0.54,3.2
40145,12,17.78,0.9,5.23
6784,15,17.26,0.37,17.08
18439,9,17.94,0.36,14.23
12121,9,17.22,0.81,12.36
50458,12,18.79,0.91,7.62
11805,12,22.84,0.63,15.86
46605,35,22.71,0.37,4.41
22029,12,18.34,0.73,3.24
33728,24,-3.87,0.92,2.7
55213,24,-5.0,0.92,6.3
52195,11,-4.38,0.92,2.96
7935,13,7.55,0.98,14.09
31869,15,6.11,0.86,7.7
48349,12,5.07,0.76,9.64
5200,9,0.88,0.92,7.23
8824,35,6.07,0.93,7.95
10015,12,6.32,0.92,14.1
58564,35,7.39,0.93,14.22
11496,27,7.3,0.54,44.74
2823,35,1.73,0.85,23.57
11497,35,3.96,0.82,17.02
30397,12,18.54,0.67,20.87
25291,12,19.01,0.6,12.16
5833,12,30.18,0.34,9.77
21430,12,22.13,0.43,25.28
11201,15,20.55,0.78,6.57
52210,12,17.2,0.75,3.16
10026,9,17.2,0.84,6.41
49875,13,1.88,0.92,0.27
56463,35,6.14,0.92,26.69
43350,9,8.87,0.54,14.15
11518,15,11.07,0.86,0.26
46628,35,16.61,0.84,20.22
36172,35,14.41,0.88,6.09
54070,9,16.21,0.61,14.86
43054,35,4.5,0.62,17.23
30709,12,2.41,0.59,15.52
31888,12,3.89,0.48,7.97
45745,35,7.71,0.69,12.59
59181,15,0.02,0.87,5.89
50768,12,9.03,0.64,28.66
10330,9,12.3,0.8,0.29
681,9,20.0,0.73,8.05
44260,12,16.06,0.57,7.84
33140,12,5.37,0.81,3.98
4073,9,8.82,0.44,10.82
58283,12,22.71,0.48,9.4
33451,35,18.63,0.79,10.85
28314,12,27.2,0.28,23.28
50777,9,2.84,0.77,13.97
38040,25,5.97,0.57,32.04
8277,9,11.13,0.77,7.97
5559,35,6.56,0.93,17.53
19692,12,3.87,0.82,21.83
57702,21,-2.17,0.64,6.73
41329,9,3.68,0.78,16.52
56184,12,10.21,0.71,5.64
53800,33,-2.22,0.88,3.27
11872,27,7.22,0.65,43.2
52574,35,0.51,0.78,3.32
45772,9,20.92,0.72,11.04
26856,15,18.83,0.9,1.47
29572,9,9.47,0.68,14.44
4976,35,7.92,0.73,14.33
28343,12,17.96,0.45,10.01
19407,12,21.08,0.42,2.96
59512,12,24.98,0.33,4.46
7721,12,13.92,0.72,6.84
30754,15,9.56,0.85,9.31
40493,15,4.86,0.77,8.97
58017,13,1.78,0.89,6.39
49263,9,4.88,0.66,12.83
28352,15,9.35,0.94,5.62
52886,9,16.02,0.73,9.24
52268,35,17.24,0.63,9.24
29283,9,22.4,0.45,14.46
44874,35,11.0,0.81,20.17
19725,35,10.99,0.86,7.82
54127,19,34.82,0.26,23.96
10365,35,11.11,0.77,11.27
8314,15,8.89,0.68,14.49
41962,12,9.44,0.86,6.44
16471,12,10.17,0.79,4.8
56217,12,23.89,0.25,14.49
12810,15,16.82,0.65,4.52
17062,12,16.11,0.81,8.05
14591,12,22.53,0.53,3.22
6246,12,30.0,0.31,16.1
59255,15,17.78,0.97,8.05
4994,12,21.11,0.81,1.61
49298,15,4.44,0.85,11.27
58657,11,-0.56,0.88,6.44
3849,24,0.0,0.93,8.57
12537,24,-1.11,1.0,11.27
36236,35,8.33,0.83,25.76
20902,35,3.89,1.0,16.1
21206,9,1.11,0.69,3.22
20035,12,28.89,0.59,17.71
42840,12,24.49,0.71,10.42
30187,12,32.02,0.27,6.63
7192,9,27.22,0.39,11.27
39633,12,20.85,0.5,4.48
39308,14,18.89,0.33,33.81
51758,9,8.8,0.9,8.68
49949,9,7.22,0.83,3.22
59546,9,18.47,0.7,16.53
58351,9,20.96,0.64,23.01
52935,9,6.11,0.93,4.83
43161,13,7.22,0.93,4.83
158,9,12.78,0.69,20.93
8643,35,4.44,0.92,6.44
20335,37,7.22,0.93,45.08
54170,35,3.33,0.85,25.76
9845,9,7.22,0.65,3.22
8946,9,3.33,0.92,6.44
29329,9,7.22,0.86,11.27
10414,13,13.23,0.96,5.94
16510,13,11.79,0.93,9.52
17093,19,23.89,0.29,4.83
26607,35,28.89,0.26,9.66
51457,12,19.44,0.68,17.71
39327,12,22.78,0.66,4.83
41703,12,18.89,0.48,20.93
21236,12,21.09,0.42,20.3
5631,12,7.92,0.89,5.14
39974,9,20.89,0.38,23.97
2325,9,13.52,0.57,20.04
26295,12,17.13,0.54,22.35
17982,12,8.06,0.84,10.98
21242,15,24.86,0.42,11.06
40556,15,15.53,0.93,3.22
20635,12,19.93,0.87,5.14
2647,24,-7.37,0.96,6.3
10128,23,-4.99,0.91,15.97
57185,9,12.06,0.75,22.02
26306,24,-3.87,0.98,11.08
15289,9,3.72,0.83,21.09
43478,21,-2.43,0.82,9.77
47924,24,-4.86,0.96,6.3
13773,35,4.82,0.83,12.48
41118,33,-1.63,0.93,7.7
47931,35,1.07,0.79,4.81
45257,11,0.0,0.92,6.44
44940,11,-1.67,0.92,3.22
3883,23,-7.22,0.78,11.03
5037,33,-13.37,0.87,6.6
11330,24,-7.24,0.92,14.02
57195,12,22.78,0.79,4.8
18593,12,27.29,0.67,7.18
10134,9,28.5,0.5,6.02
53903,35,15.93,0.87,24.97
44059,9,16.46,0.71,10.87
4178,12,14.66,0.99,11.27
41135,35,12.29,0.8,4.72
5994,9,16.09,0.56,20.9
3895,23,-2.93,0.84,8.24
43489,23,-3.14,0.89,6.44
37216,35,8.31,0.83,20.54
50292,9,9.98,0.89,6.49
16562,9,9.01,0.94,26.45
38786,3,12.69,0.93,30.59
29959,12,4.86,0.86,10.74
4187,12,13.77,0.52,7.42
15625,13,5.58,1.0,3.19
54764,13,8.75,0.93,4.73
6330,35,12.57,0.9,10.87
54203,35,7.13,0.93,17.02
22192,12,2.04,0.8,11.01
30840,12,19.74,0.85,7.36
9563,9,20.9,0.68,10.8
55085,15,6.61,1.0,3.22
24281,35,11.23,0.88,6.41
19220,12,4.03,0.88,17.28
44969,9,6.67,0.95,10.82
52990,9,19.91,0.4,15.62
9288,12,25.7,0.44,7.44
58732,11,-0.05,0.83,12.49
53921,9,2.78,0.96,1.82
23990,35,7.97,0.95,14.15
49078,12,5.95,0.71,12.74
23680,23,-1.77,0.87,5.25
44679,11,-4.44,0.96,3.22
229,12,5.68,0.78,13.15
27880,24,-3.86,0.92,13.64
13511,12,5.97,0.93,7.66
2091,24,-5.88,1.0,6.44
7530,24,-3.89,0.99,2.04
9298,11,-3.38,0.96,2.96
58741,9,2.42,0.91,13.81
25184,9,8.19,0.8,10.38
26671,12,20.31,0.74,14.41
39105,12,23.36,0.64,6.6
38813,15,29.76,0.49,14.96
24000,9,18.52,0.62,10.79
10775,35,17.77,0.78,9.31
16287,12,18.79,0.84,7.95
44408,9,25.99,0.54,14.17
37881,15,17.22,0.9,6.26
39392,15,18.25,0.71,6.41
11697,9,15.97,0.72,15.52
16874,12,27.63,0.52,9.19
1792,9,28.81,0.49,6.83
56027,12,28.89,0.44,16.94
1793,9,22.11,0.69,15.68
34213,9,17.17,0.58,16.37
51225,12,7.68,0.82,4.62
36971,9,13.75,0.83,11.27
24899,23,-1.45,0.93,6.18
39732,12,8.96,0.62,8.34
35775,9,13.67,0.53,16.74
16881,12,6.23,0.78,3.32
29115,15,26.09,0.34,17.02
3664,35,7.18,0.89,27.63
14693,13,9.96,1.0,9.48
50949,15,23.77,0.5,10.63
12031,12,11.09,0.93,3.7
1484,15,9.85,0.82,6.2
43843,15,23.64,0.42,13.88
2419,15,20.06,0.58,10.98
28822,34,12.01,0.75,12.17
4539,9,18.89,0.61,20.93
54242,12,14.98,0.68,7.95
18967,35,7.24,0.5,29.04
7024,12,14.98,0.7,12.94
33935,12,27.15,0.29,9.9
37603,12,12.77,0.77,3.06
58472,15,21.06,0.38,9.13
45346,12,33.9,0.31,6.6
23144,23,-5.04,0.69,20.22
2134,0,-0.02,0.69,35.29
36083,13,3.18,1.0,20.67
7571,35,2.22,0.79,16.1
45353,23,-5.0,0.84,8.05
17770,35,1.67,0.85,11.27
16911,12,4.81,0.78,17.18
13558,9,18.29,0.93,2.42
16624,9,24.72,0.48,9.92
4846,15,16.58,0.7,6.26
30031,12,32.27,0.25,23.73
45653,9,22.69,0.56,16.94
32111,9,23.93,0.79,3.83
28215,15,22.58,0.85,1.66
31198,9,28.46,0.51,23.35
47722,12,20.48,0.84,11.08
59081,12,29.88,0.34,10.79
6711,12,34.86,0.26,8.82
16029,12,34.99,0.3,2.96
16921,15,13.89,0.9,8.19
58487,9,22.96,0.59,12.96
21349,9,16.6,0.93,2.9
28848,21,0.0,0.85,1.61
53368,9,12.22,0.5,8.05
19577,12,11.94,0.63,15.44
11740,9,6.93,0.71,10.82
18381,7,22.22,0.25,8.05
42677,12,12.78,0.35,9.66
1223,3,16.76,0.34,33.07
52134,35,17.81,0.26,23.15
34569,12,10.0,0.59,25.26
23458,9,6.11,0.33,4.83
12680,12,4.88,0.48,3.91
29459,12,13.89,0.9,8.05
58800,15,18.8,0.69,10.45
37925,13,4.09,0.99,7.34
12379,9,6.2,1.0,10.61
27342,35,8.86,0.84,7.15
49140,12,11.31,0.84,11.41
7593,9,17.35,0.57,19.56
28862,35,15.03,0.86,7.71
10839,15,13.31,0.82,3.54
30636,15,2.69,0.85,10.29
59404,15,12.24,0.52,17.81
19883,9,17.29,0.38,16.23
59406,15,14.34,0.84,16.89
30924,12,23.82,0.59,15.65
40955,3,15.14,0.82,30.53
11152,15,13.65,0.93,3.54
14158,9,22.65,0.54,13.67
6735,12,18.8,0.83,6.05
40958,24,-0.69,0.94,11.27
3711,24,-5.01,0.96,6.25
26747,12,2.09,0.93,13.73
2161,24,-2.29,0.89,7.76
33359,13,0.33,0.91,7.7
306,13,4.89,0.98,10.98
48863,12,2.68,0.83,6.28
9661,33,-5.05,0.62,22.81
8199,5,-1.11,0.81,29.46
13884,33,-12.69,0.55,23.83
12085,15,2.08,0.73,0.61
10268,33,-4.49,0.95,3.2
57622,12,17.22,0.9,3.22
8202,12,26.02,0.29,15.04
47183,12,5.12,0.81,9.23
39799,15,1.25,0.85,9.18
5167,9,17.04,0.81,19.79
43,9,17.36,0.52,14.72
39200,13,7.83,1.0,15.57
55827,35,9.97,0.83,20.77
38301,12,17.62,0.57,9.74
39515,12,13.61,0.66,8.21
32173,12,4.1,0.72,16.68
24087,14,11.64,0.74,39.17
38910,15,2.27,0.59,7.39
10876,12,26.14,0.32,21.94
9692,9,23.89,0.5,14.36
50450,35,17.2,0.93,4.73
35861,12,15.94,0.58,13.48
27990,12,20.62,0.8,9.95
49192,12,10.66,0.79,5.68
53424,12,4.28,0.76,3.28
10598,12,2.16,0.82,3.14
3754,9,9.02,0.68,6.36
35225,12,10.03,0.72,9.1
41873,9,24.92,0.59,13.56
41875,9,15.5,0.87,13.83
57658,35,5.02,0.93,9.6
10888,11,-1.69,0.88,10.79
4047,11,-3.79,0.92,7.5
24709,11,-5.06,0.83,6.41
979,9,7.61,0.83,11.8
23233,35,11.86,0.76,9.58
25889,9,5.09,0.93,3.7
48351,9,7.49,0.59,16.7
10894,12,8.92,0.83,17.02
6471,13,3.09,0.99,5.17
25897,12,2.97,0.82,8.1
23520,9,2.29,0.91,8.45
11502,12,22.08,0.39,7.76
36453,12,21.02,0.68,10.29
32540,9,17.29,0.75,9.84
54334,15,30.05,0.37,12.96
27108,12,20.1,0.73,6.1
23242,12,23.68,0.51,12.35
8536,12,28.84,0.33,7.92
38936,12,27.45,0.34,17.9
50485,12,14.63,0.87,6.31
45732,9,14.96,0.62,22.02
58577,12,5.83,0.95,7.13
41902,35,5.56,0.79,13.35
7380,35,7.95,0.81,12.56
49218,9,19.03,0.47,15.65
5220,12,24.14,0.49,9.14
11831,12,15.79,0.83,6.67
13361,12,18.75,0.79,13.64
56770,35,17.17,0.35,4.88
59178,12,22.25,0.49,2.9
19371,35,3.33,0.85,21.01
4933,35,3.83,0.8,18.21
39558,12,5.02,0.86,9.72
7678,9,6.16,0.79,16.1
48104,12,4.75,0.58,6.5
33435,12,12.14,0.5,8.39
18790,12,7.22,0.6,19.87
34046,35,5.02,0.88,1.11
46033,9,7.88,0.96,12.8
6502,9,19.97,0.38,17.13
4663,12,17.22,0.47,10.05
27746,12,12.17,0.72,14.02
38033,12,28.67,0.45,5.39
5555,12,16.58,0.64,3.27
10924,12,37.13,0.24,28.13
17892,15,20.65,0.55,2.54
56170,15,28.82,0.41,15.38
36493,9,30.67,0.34,17.31
7686,12,17.46,0.7,9.56
57102,35,7.16,0.74,15.34
14843,35,3.96,0.92,4.48
26841,33,-2.89,0.79,0.0
9768,9,2.14,0.8,10.92
34371,12,2.11,0.8,16.07
7137,9,8.61,0.64,13.83
29259,9,4.35,0.89,6.2
25946,13,0.51,0.96,6.3
46051,33,-2.68,0.85,22.73
26225,27,7.77,0.63,55.93
18497,12,6.11,0.41,22.48
51688,9,2.24,0.65,11.08
48390,11,-3.06,0.73,28.96
35925,12,21.9,0.7,10.18
9777,12,16.55,0.87,11.32
23558,9,15.16,0.89,9.89
27454,9,19.91,0.87,10.69
23559,12,21.08,0.63,7.62
37744,12,18.33,0.79,3.27
22081,12,26.04,0.42,23.91
7145,12,27.82,0.27,12.4
49250,35,17.11,0.87,4.86
24467,9,23.7,0.63,12.06
41943,9,14.91,0.93,3.08
59223,12,13.95,0.5,17.97
112,25,11.11,0.43,36.42
54982,12,2.18,0.85,9.58
59226,12,16.06,0.31,9.93
35613,35,4.93,0.89,11.25
6863,35,6.16,0.8,15.17
53512,15,9.83,0.92,3.99
14571,12,12.29,0.53,17.13
49579,12,1.6,0.76,9.11
34085,33,-3.33,0.89,3.72
13408,12,9.77,0.93,10.51
34088,9,12.64,0.78,16.74
31331,9,19.89,0.46,15.58
32268,12,22.27,0.52,5.52
14582,15,4.9,0.82,7.68
4406,35,8.84,0.89,21.38
19422,12,22.64,0.42,11.53
26253,12,25.0,0.21,8.05
7733,35,11.67,0.74,6.44
17618,9,21.11,0.3,16.1
2283,9,17.57,0.87,11.85
4712,12,23.89,0.66,14.49
27494,12,27.17,0.53,13.73
52906,12,18.91,0.78,8.1
10988,35,7.22,0.86,12.88
20025,13,7.08,0.87,8.53
33198,13,0.16,0.93,3.35
24194,24,-1.11,1.0,12.88
49302,24,-5.0,0.84,8.05
27797,9,3.99,0.95,2.93
11596,13,3.33,1.0,6.44
15249,11,-5.0,0.84,11.27
12229,15,24.88,0.7,9.64
33828,12,27.22,0.6,4.83
50548,9,27.66,0.44,12.22
22128,12,27.78,0.4,20.93
23916,12,26.76,0.46,5.94
47001,12,23.87,0.62,8.74
32631,9,24.19,0.59,4.01
9830,12,3.89,0.7,14.49
37175,35,6.67,0.86,11.27
31073,9,6.11,0.7,4.83
52307,25,8.89,0.54,37.03
51435,15,1.11,0.64,4.83
8053,3,7.22,0.79,28.98
48169,12,13.89,0.83,3.22
11289,12,26.11,0.54,14.49
8058,12,23.89,0.48,4.83
20919,9,19.15,0.43,7.21
28111,9,0.73,0.81,10.48
6285,13,6.01,0.93,22.77
14623,9,10.0,0.83,14.49
11939,3,3.89,0.89,30.59
2316,9,20.0,0.53,25.76
10417,9,10.05,0.72,5.81
18878,12,26.11,0.42,11.27
6292,9,18.77,0.65,7.39
31380,12,12.69,0.77,6.44
15274,12,18.91,0.48,25.18
4158,35,10.92,0.77,9.89
5027,15,24.58,0.76,6.94
20346,9,20.9,0.47,12.72
13473,12,20.34,0.84,5.09
10127,24,-8.17,0.99,10.37
51466,35,3.72,1.0,9.68
35070,9,13.47,0.72,22.83
4758,21,-0.87,0.68,4.28
1736,35,12.17,0.75,12.8
46427,11,-2.99,0.81,14.2
39666,35,1.58,0.9,17.24
5655,33,-2.77,0.72,10.8
10133,35,0.41,0.92,11.51
21562,35,0.92,0.92,11.17
34454,21,-0.09,0.96,6.3
39347,35,8.53,0.8,27.27
39671,12,31.13,0.54,7.71
6963,12,25.37,0.82,6.28
8097,12,27.3,0.5,19.75
20360,12,14.32,0.99,4.83
13481,9,22.66,0.9,2.79
34173,35,11.13,0.86,0.4
4477,9,9.93,0.66,16.86
2663,23,-2.24,0.63,27.9
51490,21,-5.47,0.85,14.15
26634,12,18.79,0.61,7.97
40006,35,15.96,0.93,11.83
22497,35,21.04,0.53,4.83
42039,9,12.78,0.96,12.53
16837,9,9.89,1.0,8.94
17138,35,4.37,0.96,17.07
10456,9,2.06,0.8,12.19
43493,35,7.03,0.93,1.8
17701,9,7.99,0.96,6.05
24278,9,13.84,0.67,3.12
36623,9,11.09,0.8,17.31
55372,9,10.87,0.93,4.25
4778,25,14.84,0.72,28.98
10465,9,18.68,0.94,4.62
20982,35,17.02,0.93,5.78
2076,12,19.93,0.53,23.49
50910,12,14.77,0.79,1.43
16272,12,12.27,0.74,12.54
34480,35,14.37,0.93,3.65
7515,12,5.53,0.75,1.53
7244,8,12.17,0.57,41.2
18620,12,4.68,0.82,3.17
18290,12,17.04,0.56,13.6
14979,12,27.0,0.48,12.88
56624,15,32.57,0.38,9.1
3634,15,18.24,0.9,10.95
59895,11,0.0,0.91,13.8
7524,21,-0.07,0.87,7.16
4790,11,-1.22,0.74,9.63
27881,11,-2.78,0.85,1.48
49711,11,-1.25,0.92,10.96
53003,33,-0.97,0.92,10.55
14385,11,-2.69,0.92,13.65
34202,24,-2.37,0.95,1.58
236,12,10.88,0.77,13.88
24300,12,27.78,0.59,20.13
25466,12,19.34,0.82,16.45
21895,9,22.03,0.7,9.08
30283,9,12.89,0.82,0.53
31452,35,12.78,1.0,9.24
22823,15,9.47,0.92,3.49
18658,15,17.57,0.78,10.51
48255,12,7.15,0.52,2.96
21316,12,7.83,0.49,4.59
3005,35,7.22,0.93,9.5
29116,9,11.09,0.66,14.18
47125,9,8.28,0.79,11.96
2121,12,12.51,0.85,4.07
33635,15,17.29,0.72,0.0
48813,12,23.82,0.38,10.85
28500,12,12.78,0.26,12.88
34237,12,27.78,0.25,25.76
57257,12,21.11,0.49,12.88
15026,35,10.56,0.93,17.71
50359,15,16.56,0.71,10.9
3675,12,17.75,0.51,6.87
10800,15,28.84,0.55,3.2
35786,12,27.06,0.55,4.52
27628,11,-2.87,0.72,9.56
50961,9,2.69,0.9,10.66
1203,9,1.62,0.93,10.72
51558,24,-5.09,0.93,8.07
12934,35,2.22,0.82,14.49
34555,12,2.07,0.81,12.35
35794,25,6.13,0.65,34.74
27638,12,22.79,0.34,12.45
3974,12,33.89,0.35,11.19
31803,12,21.69,0.84,3.22
11129,15,19.38,0.79,0.0
36702,15,17.85,0.84,3.22
9052,12,26.11,0.45,20.08
33051,15,9.44,0.4,14.49
32122,9,16.07,0.7,8.95
17787,12,12.22,0.93,8.05
52763,9,13.79,0.59,23.35
24937,12,8.93,0.89,12.25
39768,9,7.22,0.93,4.65
56384,9,12.11,0.75,24.34
37012,12,15.02,0.49,15.17
6413,9,10.53,0.89,14.01
52768,9,11.02,0.86,7.89
47741,9,12.79,0.56,14.41
53073,15,5.46,0.76,6.6
32787,9,19.16,0.82,0.77
57014,12,27.22,0.44,15.89
48585,9,24.79,0.58,17.03
57917,12,22.33,0.53,8.11
20476,15,23.84,0.45,8.47
52777,12,15.56,0.84,6.41
39179,12,16.23,0.58,5.14
44176,35,15.28,0.75,27.74
21972,12,18.77,0.93,2.99
58807,24,-1.25,0.97,2.83
34875,9,1.93,0.95,3.53
4013,13,3.63,0.96,6.68
16352,13,3.23,0.96,11.01
16644,11,-4.35,0.88,3.54
57617,35,1.13,0.92,7.86
11770,11,-1.06,0.92,16.81
11771,21,-1.02,0.91,4.64
10264,23,-6.23,0.69,3.41
5156,35,2.2,0.89,3.64
28882,12,21.02,0.8,3.12
54287,15,25.76,0.53,1.4
15747,13,16.08,0.97,1.53
24674,15,17.66,0.85,10.51
48878,15,31.11,0.35,13.96
19314,35,14.11,0.65,9.02
16073,12,27.79,0.59,16.33
15086,12,18.29,0.97,11.38
1255,33,-2.66,0.84,13.6
43313,24,-1.08,0.92,8.05
4607,33,-8.48,0.92,7.66
57045,21,-1.12,0.85,13.72
13299,12,14.08,0.64,19.51
5802,12,12.21,0.74,14.38
41255,12,22.63,0.42,9.14
49480,9,5.02,0.7,15.5
45412,35,4.47,0.79,14.14
50714,15,5.61,0.89,3.32
37968,35,8.44,0.93,7.5
40415,13,3.89,1.0,3.22
15453,35,7.15,0.92,4.41
57643,12,20.06,0.52,11.9
34310,9,23.54,0.62,15.12
29506,35,20.97,0.74,4.72
19625,12,16.13,0.62,4.73
13908,15,15.29,0.61,10.92
36763,12,23.84,0.38,7.41
55833,9,18.89,0.84,10.66
39211,12,17.68,0.84,2.64
36142,15,12.74,0.96,7.91
36143,12,20.09,0.53,4.64
15464,15,6.48,0.89,5.86
34318,15,12.48,0.79,5.43
3452,15,28.94,0.22,8.18
31863,12,26.29,0.6,10.79
10886,9,30.97,0.26,20.37
56438,12,24.4,0.53,10.34
25591,9,17.29,0.72,16.95
3757,9,16.81,0.7,15.31
48913,12,32.15,0.3,4.31
59453,13,4.98,0.93,7.57
54618,23,-2.18,0.69,11.17
51630,24,-9.17,0.88,3.22
49497,11,-4.43,0.86,6.65
34323,15,1.53,0.9,11.11
26788,35,7.71,0.9,5.15
11189,35,3.84,0.92,17.29
30691,15,2.71,0.76,20.24
23231,15,8.6,0.74,8.66
1904,13,2.8,0.95,7.47
46613,15,3.19,0.95,11.29
22938,9,12.18,0.79,12.64
9127,35,8.47,0.66,13.91
31260,9,1.23,0.78,22.27
4345,15,3.94,0.89,13.8
18458,9,19.04,0.52,11.48
2216,15,29.06,0.4,8.19
29538,15,18.29,0.84,6.13
41015,12,27.19,0.3,4.81
24429,12,13.47,0.86,3.32
28612,35,14.96,0.47,28.96
37097,35,3.32,0.93,14.49
16417,15,12.78,0.49,11.66
17873,35,4.77,0.63,9.69
30412,13,0.02,0.92,14.47
54072,9,12.29,0.72,0.27
13364,12,7.93,0.83,0.13
35250,21,-2.36,0.82,6.12
52846,9,3.91,0.82,22.38
8259,9,13.87,0.52,2.43
39859,9,23.93,0.35,12.43
15154,9,6.16,0.76,27.37
679,12,4.28,0.9,4.28
53772,9,11.04,0.88,8.6
59183,12,11.56,0.8,2.82
38674,12,21.04,0.38,12.72
29550,35,8.94,0.89,15.87
47242,12,22.71,0.58,8.13
40184,12,19.01,0.52,8.13
2235,12,9.01,0.72,11.22
2568,12,8.6,0.79,12.57
26203,15,6.69,0.82,3.22
29554,13,6.71,0.93,6.44
13376,12,12.87,0.68,16.34
50773,9,8.77,0.89,9.13
23259,15,15.52,0.74,11.66
12769,15,17.8,0.56,15.23
37722,15,7.12,0.71,7.13
54657,12,15.98,0.56,11.41
9440,12,8.27,0.69,12.35
26524,12,20.99,0.57,11.35
48955,12,17.59,0.66,24.57
38364,12,23.73,0.39,14.14
5243,9,6.04,0.81,14.91
54963,12,7.32,0.75,24.62
9164,23,-0.3,0.91,5.73
15839,35,3.07,0.75,15.17
11553,9,7.69,0.72,13.2
15186,9,5.91,0.66,16.78
54371,12,4.88,0.76,20.06
25650,35,8.55,0.72,17.37
38055,11,-2.8,0.82,27.55
13682,12,34.66,0.22,27.1
39881,35,15.03,0.87,3.28
